class,symbol,tissue_type,TPM,organ,kinase_percentile
Light,RPS6KA4,Esophagus - Muscularis,26.08,esophagus,76
Light,RPS6KA4,Fallopian Tube,31.64,fallopian_tube,75
Light,RPS6KA4,Heart - Atrial Appendage,11.79,heart,72
Light,RPS6KA4,Heart - Left Ventricle,10.17,heart,76
Light,RPS6KA4,Kidney - Cortex,15.99,kidney,78
Light,RPS6KA4,Liver,9.252,liver,76
Light,RPS6KA4,Lung,39.29,lung,79
Light,RPS6KA4,Minor Salivary Gland,22.99,salivary_gland,77
Light,RPS6KA4,Muscle - Skeletal,12.37,skeletal_muscle,72
Light,RPS6KA4,Nerve - Tibial,36.945,nerve,78
Light,RPS6KA4,Ovary,19.34,ovary,62
Light,RPS6KA4,Pancreas,9.369,pancreas,74
Light,RPS6KA4,Pituitary,13.9,pituitary_gland,54
Light,RPS6KA4,Prostate,28.255,prostate,76
Light,RPS6KA4,Skin - Not Sun Exposed (Suprapubic),40.92,skin,84
Light,RPS6KA4,Skin - Sun Exposed (Lower leg),42.79,skin,85
Light,RPS6KA4,Small Intestine - Terminal Ileum,30.32,small_intestine,82
Light,RPS6KA4,Spleen,51.405,spleen,85
Light,RPS6KA4,Stomach,21.71,stomach,80
Light,RPS6KA4,Testis,8.944,testis,35
Light,RPS6KA4,Thyroid,26.24,thyroid_gland,68
Light,RPS6KA4,Uterus,33.97,uterus,73
Light,RPS6KA4,Vagina,32.25,vagina,77
Light,RPS6KA4,Whole Blood,19.29,NA,78
Light,MAP4K2,Adipose - Subcutaneous,12.18,adipose_tissue,49
Light,MAP4K2,Adipose - Visceral (Omentum),16.43,adipose_tissue,62
Light,MAP4K2,Adrenal Gland,12.65,adrenal_gland,63
Light,MAP4K2,Artery - Aorta,13.84,aorta,55.00000000000001
Light,MAP4K2,Artery - Coronary,13.11,coronary_artery,51
Light,MAP4K2,Artery - Tibial,12.81,NA,51
Light,MAP4K2,Bladder,19.44,urinary_bladder,60
Light,MAP4K2,Brain - Amygdala,12.89,amygdala,73
Light,MAP4K2,Brain - Anterior cingulate cortex (BA24),16.1,brain,76
Light,MAP4K2,Brain - Caudate (basal ganglia),10.505,brain,64
Light,MAP4K2,Brain - Cerebellar Hemisphere,34.35,cerebellar_hemisphere,76
Light,MAP4K2,Brain - Cerebellum,34.98,cerebellum,77
Light,MAP4K2,Brain - Cortex,21.315,prefrontal_cortex,76
Light,MAP4K2,Brain - Frontal Cortex (BA9),21.74,frontal_cortex,74
Light,MAP4K2,Brain - Hippocampus,13.61,hippocampus,75
Light,MAP4K2,Brain - Hypothalamus,16.1,brain,76
Light,MAP4K2,Brain - Nucleus accumbens (basal ganglia),10.94,brain,63
Light,MAP4K2,Brain - Putamen (basal ganglia),10.18,brain,69
Light,MAP4K2,Brain - Spinal cord (cervical c-1),13.55,spinal_cord,69
Light,MAP4K2,Brain - Substantia nigra,12.55,brain,74
Light,MAP4K2,Breast - Mammary Tissue,15.51,breast,56.00000000000001
Light,MAP4K2,Cervix - Ectocervix,18.32,ectocervix,59
Light,MAP4K2,Cervix - Endocervix,17.95,uterine_cervix,55.00000000000001
Light,MAP4K2,Colon - Sigmoid,17.14,colon,61
Light,MAP4K2,Colon - Transverse,11.445,colon,52
Light,MAP4K2,Esophagus - Gastroesophageal Junction,16.245,esophagus,62
Light,MAP4K2,Esophagus - Mucosa,7.051,esophagus,42
Light,MAP4K2,Esophagus - Muscularis,15.64,esophagus,61
Light,MAP4K2,Fallopian Tube,14.34,fallopian_tube,50
Light,MAP4K2,Heart - Atrial Appendage,6.134,heart,51
Light,MAP4K2,Heart - Left Ventricle,4.96,heart,56.99999999999999
Light,MAP4K2,Kidney - Cortex,9.992,kidney,65
Light,MAP4K2,Liver,3.383,liver,47
Light,MAP4K2,Lung,34.97,lung,76
Light,MAP4K2,Minor Salivary Gland,11.97,salivary_gland,53
Light,MAP4K2,Muscle - Skeletal,2.5085,skeletal_muscle,42
Light,MAP4K2,Nerve - Tibial,12.845,nerve,45
Light,MAP4K2,Ovary,13.39,ovary,49
Light,MAP4K2,Pancreas,5.674,pancreas,59
Light,MAP4K2,Pituitary,20.2,pituitary_gland,68
Light,MAP4K2,Prostate,17.32,prostate,60
Light,MAP4K2,Skin - Not Sun Exposed (Suprapubic),10.83,skin,49
Light,MAP4K2,Skin - Sun Exposed (Lower leg),11.39,skin,48
Light,MAP4K2,Small Intestine - Terminal Ileum,17.77,small_intestine,65
Light,MAP4K2,Spleen,57.73,spleen,87
Light,MAP4K2,Stomach,15.01,stomach,70
Light,MAP4K2,Testis,20.51,testis,57.99999999999999
Light,MAP4K2,Thyroid,26.77,thyroid_gland,69
Light,MAP4K2,Uterus,19.9,uterus,56.99999999999999
Light,MAP4K2,Vagina,13.97,vagina,50
Light,MAP4K2,Whole Blood,30.34,NA,84
Dark,CDC42BPG,Adipose - Subcutaneous,0.53905,adipose_tissue,15
Dark,CDC42BPG,Adipose - Visceral (Omentum),0.9794,adipose_tissue,19
Dark,CDC42BPG,Adrenal Gland,7.9235,adrenal_gland,48
Dark,CDC42BPG,Artery - Aorta,0.4002,aorta,13
Dark,CDC42BPG,Artery - Coronary,0.5315,coronary_artery,15
Dark,CDC42BPG,Artery - Tibial,0.372,NA,14.000000000000002
Dark,CDC42BPG,Bladder,19.48,urinary_bladder,60
Dark,CDC42BPG,Brain - Amygdala,0.1673,amygdala,9
Dark,CDC42BPG,Brain - Anterior cingulate cortex (BA24),0.1128,brain,7.000000000000001
Dark,CDC42BPG,Brain - Caudate (basal ganglia),0.2258,brain,9
Dark,CDC42BPG,Brain - Cerebellar Hemisphere,73.285,cerebellar_hemisphere,89
Dark,CDC42BPG,Brain - Cerebellum,68.88,cerebellum,89
Dark,CDC42BPG,Brain - Cortex,0.13225,prefrontal_cortex,6
Dark,CDC42BPG,Brain - Frontal Cortex (BA9),0.1087,frontal_cortex,6
Dark,CDC42BPG,Brain - Hippocampus,0.2003,hippocampus,8
Dark,CDC42BPG,Brain - Hypothalamus,0.2433,brain,8
Dark,CDC42BPG,Brain - Nucleus accumbens (basal ganglia),0.1956,brain,8
Dark,CDC42BPG,Brain - Putamen (basal ganglia),0.1576,brain,8
Dark,CDC42BPG,Brain - Spinal cord (cervical c-1),0.4257,spinal_cord,11
Dark,CDC42BPG,Brain - Substantia nigra,0.14275,brain,8
Dark,CDC42BPG,Breast - Mammary Tissue,8.5145,breast,41
Dark,CDC42BPG,Cervix - Ectocervix,1.3365,ectocervix,18
Dark,CDC42BPG,Cervix - Endocervix,1.567,uterine_cervix,17
Dark,CDC42BPG,Colon - Sigmoid,0.4503,colon,13
Dark,CDC42BPG,Colon - Transverse,15.65,colon,65
Dark,CDC42BPG,Esophagus - Gastroesophageal Junction,0.39145,esophagus,12
Dark,CDC42BPG,Esophagus - Mucosa,44.69,esophagus,89
Dark,CDC42BPG,Esophagus - Muscularis,0.3615,esophagus,12
Dark,CDC42BPG,Fallopian Tube,3.413,fallopian_tube,25
Dark,CDC42BPG,Heart - Atrial Appendage,0.4619,heart,15
Dark,CDC42BPG,Heart - Left Ventricle,0.1605,heart,15
Dark,CDC42BPG,Kidney - Cortex,6.626,kidney,51
Dark,CDC42BPG,Liver,0.7178,liver,26
Dark,CDC42BPG,Lung,18.75,lung,54
Dark,CDC42BPG,Minor Salivary Gland,32.24,salivary_gland,84
Dark,CDC42BPG,Muscle - Skeletal,0.10225,skeletal_muscle,13
Dark,CDC42BPG,Nerve - Tibial,0.68025,nerve,13
Dark,CDC42BPG,Ovary,5.227,ovary,33
Dark,CDC42BPG,Pancreas,11.365,pancreas,79
Dark,CDC42BPG,Pituitary,25.91,pituitary_gland,75
Dark,CDC42BPG,Prostate,17.735,prostate,62
Dark,CDC42BPG,Skin - Not Sun Exposed (Suprapubic),61.97,skin,93
Dark,CDC42BPG,Skin - Sun Exposed (Lower leg),58.71,skin,90
Dark,CDC42BPG,Small Intestine - Terminal Ileum,17.56,small_intestine,64
Dark,CDC42BPG,Spleen,3.72,spleen,27
Dark,CDC42BPG,Stomach,19.105,stomach,77
Dark,CDC42BPG,Testis,9.087,testis,36
Dark,CDC42BPG,Thyroid,15.605,thyroid_gland,50
Dark,CDC42BPG,Uterus,0.6727,uterus,14.000000000000002
Dark,CDC42BPG,Vagina,30.22,vagina,76
Dark,CDC42BPG,Whole Blood,0.9359,NA,33
Dark,SCYL1,Adipose - Subcutaneous,75.75,adipose_tissue,95
Dark,SCYL1,Adipose - Visceral (Omentum),65.28,adipose_tissue,94
Dark,SCYL1,Adrenal Gland,85.865,adrenal_gland,98
Dark,SCYL1,Artery - Aorta,103.8,aorta,96
Dark,SCYL1,Artery - Coronary,88.31,coronary_artery,96
Dark,SCYL1,Artery - Tibial,100.7,NA,96
Dark,SCYL1,Bladder,92.31,urinary_bladder,96
Dark,SCYL1,Brain - Amygdala,33.835,amygdala,92
Dark,SCYL1,Brain - Anterior cingulate cortex (BA24),44.08,brain,91
Dark,SCYL1,Brain - Caudate (basal ganglia),37.57,brain,91
Dark,SCYL1,Brain - Cerebellar Hemisphere,85.695,cerebellar_hemisphere,91
Dark,SCYL1,Brain - Cerebellum,88.34,cerebellum,92
Dark,SCYL1,Brain - Cortex,67.605,prefrontal_cortex,92
Dark,SCYL1,Brain - Frontal Cortex (BA9),68.86,frontal_cortex,93
Dark,SCYL1,Brain - Hippocampus,36.07,hippocampus,92
Dark,SCYL1,Brain - Hypothalamus,40.71,brain,93
Dark,SCYL1,Brain - Nucleus accumbens (basal ganglia),41.71,brain,91
Dark,SCYL1,Brain - Putamen (basal ganglia),30.92,brain,92
Dark,SCYL1,Brain - Spinal cord (cervical c-1),38.65,spinal_cord,92
Dark,SCYL1,Brain - Substantia nigra,33.48,brain,94
Dark,SCYL1,Breast - Mammary Tissue,73.47,breast,95
Dark,SCYL1,Cervix - Ectocervix,109.75,ectocervix,97
Dark,SCYL1,Cervix - Endocervix,99.33,uterine_cervix,95
Dark,SCYL1,Colon - Sigmoid,80.42,colon,95
Dark,SCYL1,Colon - Transverse,55.81,colon,95
Dark,SCYL1,Esophagus - Gastroesophageal Junction,87.615,esophagus,96
Dark,SCYL1,Esophagus - Mucosa,53.3,esophagus,91
Dark,SCYL1,Esophagus - Muscularis,85.485,esophagus,96
Dark,SCYL1,Fallopian Tube,99.46,fallopian_tube,96
Dark,SCYL1,Heart - Atrial Appendage,41.35,heart,94
Dark,SCYL1,Heart - Left Ventricle,32.4,heart,94
Dark,SCYL1,Kidney - Cortex,46.93,kidney,97
Dark,SCYL1,Liver,45.91,liver,98
Dark,SCYL1,Lung,86.92,lung,95
Dark,SCYL1,Minor Salivary Gland,72.16,salivary_gland,98
Dark,SCYL1,Muscle - Skeletal,72.535,skeletal_muscle,95
Dark,SCYL1,Nerve - Tibial,100.35,nerve,95
Dark,SCYL1,Ovary,106.9,ovary,96
Dark,SCYL1,Pancreas,36.115,pancreas,97
Dark,SCYL1,Pituitary,83.52,pituitary_gland,96
Dark,SCYL1,Prostate,89.635,prostate,97
Dark,SCYL1,Skin - Not Sun Exposed (Suprapubic),65.75,skin,94
Dark,SCYL1,Skin - Sun Exposed (Lower leg),71.11,skin,93
Dark,SCYL1,Small Intestine - Terminal Ileum,59.27,small_intestine,95
Dark,SCYL1,Spleen,81.03,spleen,91
Dark,SCYL1,Stomach,58.11,stomach,97
Dark,SCYL1,Testis,106.7,testis,97
Dark,SCYL1,Thyroid,105.8,thyroid_gland,98
Dark,SCYL1,Uterus,108,uterus,96
Dark,SCYL1,Vagina,73.79,vagina,94
Dark,SCYL1,Whole Blood,49.44,NA,90
Light,MAP3K11,Adipose - Subcutaneous,63.875,adipose_tissue,93
Light,MAP3K11,Adipose - Visceral (Omentum),59.36,adipose_tissue,93
Light,MAP3K11,Adrenal Gland,30.865,adrenal_gland,86
Light,MAP3K11,Artery - Aorta,29.53,aorta,74
Light,MAP3K11,Artery - Coronary,43.41,coronary_artery,86
Light,MAP3K11,Artery - Tibial,31.15,NA,76
Light,MAP3K11,Bladder,43.76,urinary_bladder,83
Light,MAP3K11,Brain - Amygdala,16.99,amygdala,80
Light,MAP3K11,Brain - Anterior cingulate cortex (BA24),14.29,brain,72
Light,MAP3K11,Brain - Caudate (basal ganglia),18.45,brain,80
Light,MAP3K11,Brain - Cerebellar Hemisphere,29.645,cerebellar_hemisphere,71
Light,MAP3K11,Brain - Cerebellum,31.08,cerebellum,74
Light,MAP3K11,Brain - Cortex,20.11,prefrontal_cortex,74
Light,MAP3K11,Brain - Frontal Cortex (BA9),17.57,frontal_cortex,70
Light,MAP3K11,Brain - Hippocampus,21.86,hippocampus,86
Light,MAP3K11,Brain - Hypothalamus,18.18,brain,79
Light,MAP3K11,Brain - Nucleus accumbens (basal ganglia),15.84,brain,74
Light,MAP3K11,Brain - Putamen (basal ganglia),19.845,brain,84
Light,MAP3K11,Brain - Spinal cord (cervical c-1),50.26,spinal_cord,95
Light,MAP3K11,Brain - Substantia nigra,23.51,brain,88
Light,MAP3K11,Breast - Mammary Tissue,60.8,breast,94
Light,MAP3K11,Cervix - Ectocervix,43.65,ectocervix,82
Light,MAP3K11,Cervix - Endocervix,61.31,uterine_cervix,89
Light,MAP3K11,Colon - Sigmoid,37.4,colon,83
Light,MAP3K11,Colon - Transverse,45.03,colon,92
Light,MAP3K11,Esophagus - Gastroesophageal Junction,39.35,esophagus,86
Light,MAP3K11,Esophagus - Mucosa,36.55,esophagus,84
Light,MAP3K11,Esophagus - Muscularis,37.925,esophagus,84
Light,MAP3K11,Fallopian Tube,63.56,fallopian_tube,91
Light,MAP3K11,Heart - Atrial Appendage,17.61,heart,81
Light,MAP3K11,Heart - Left Ventricle,17.9,heart,86
Light,MAP3K11,Kidney - Cortex,34.58,kidney,93
Light,MAP3K11,Liver,43.51,liver,98
Light,MAP3K11,Lung,89.56,lung,95
Light,MAP3K11,Minor Salivary Gland,35.99,salivary_gland,88
Light,MAP3K11,Muscle - Skeletal,9.812,skeletal_muscle,68
Light,MAP3K11,Nerve - Tibial,133.55,nerve,98
Light,MAP3K11,Ovary,32.31,ovary,75
Light,MAP3K11,Pancreas,17.065,pancreas,88
Light,MAP3K11,Pituitary,40.15,pituitary_gland,87
Light,MAP3K11,Prostate,57.12,prostate,90
Light,MAP3K11,Skin - Not Sun Exposed (Suprapubic),44.2,skin,86
Light,MAP3K11,Skin - Sun Exposed (Lower leg),45.31,skin,85
Light,MAP3K11,Small Intestine - Terminal Ileum,64.6,small_intestine,96
Light,MAP3K11,Spleen,102,spleen,95
Light,MAP3K11,Stomach,35.15,stomach,90
Light,MAP3K11,Testis,32.66,testis,73
Light,MAP3K11,Thyroid,63.51,thyroid_gland,91
Light,MAP3K11,Uterus,54.24,uterus,85
Light,MAP3K11,Vagina,41.84,vagina,82
Light,MAP3K11,Whole Blood,80.21,NA,95
Light,GRK2,Adipose - Subcutaneous,82.66,adipose_tissue,97
Light,GRK2,Adipose - Visceral (Omentum),70.38,adipose_tissue,95
Light,GRK2,Adrenal Gland,48.475,adrenal_gland,91
Light,GRK2,Artery - Aorta,71.98,aorta,93
Light,GRK2,Artery - Coronary,79.21,coronary_artery,95
Light,GRK2,Artery - Tibial,66.82,NA,91
Light,GRK2,Bladder,87.87,urinary_bladder,96
Light,GRK2,Brain - Amygdala,66.05,amygdala,98
Light,GRK2,Brain - Anterior cingulate cortex (BA24),91.23,brain,98
Light,GRK2,Brain - Caudate (basal ganglia),37.55,brain,91
Light,GRK2,Brain - Cerebellar Hemisphere,189.65,cerebellar_hemisphere,99
Light,GRK2,Brain - Cerebellum,194.6,cerebellum,99
Light,GRK2,Brain - Cortex,120.6,prefrontal_cortex,98
Light,GRK2,Brain - Frontal Cortex (BA9),120.8,frontal_cortex,99
Light,GRK2,Brain - Hippocampus,61.22,hippocampus,97
Light,GRK2,Brain - Hypothalamus,61.89,brain,98
Light,GRK2,Brain - Nucleus accumbens (basal ganglia),52.45,brain,95
Light,GRK2,Brain - Putamen (basal ganglia),31.695,brain,92
Light,GRK2,Brain - Spinal cord (cervical c-1),49.27,spinal_cord,95
Light,GRK2,Brain - Substantia nigra,39.855,brain,95
Light,GRK2,Breast - Mammary Tissue,79.155,breast,96
Light,GRK2,Cervix - Ectocervix,98.01,ectocervix,96
Light,GRK2,Cervix - Endocervix,105.9,uterine_cervix,96
Light,GRK2,Colon - Sigmoid,70.5,colon,94
Light,GRK2,Colon - Transverse,83.76,colon,98
Light,GRK2,Esophagus - Gastroesophageal Junction,67.005,esophagus,93
Light,GRK2,Esophagus - Mucosa,97.09,esophagus,97
Light,GRK2,Esophagus - Muscularis,64.375,esophagus,93
Light,GRK2,Fallopian Tube,100.4,fallopian_tube,96
Light,GRK2,Heart - Atrial Appendage,36.4,heart,93
Light,GRK2,Heart - Left Ventricle,29.14,heart,93
Light,GRK2,Kidney - Cortex,37.48,kidney,94
Light,GRK2,Liver,32.97,liver,95
Light,GRK2,Lung,142.5,lung,98
Light,GRK2,Minor Salivary Gland,77.87,salivary_gland,98
Light,GRK2,Muscle - Skeletal,40.81,skeletal_muscle,90
Light,GRK2,Nerve - Tibial,104,nerve,96
Light,GRK2,Ovary,68.94,ovary,91
Light,GRK2,Pancreas,23.17,pancreas,92
Light,GRK2,Pituitary,77.81,pituitary_gland,96
Light,GRK2,Prostate,130,prostate,99
Light,GRK2,Skin - Not Sun Exposed (Suprapubic),115,skin,98
Light,GRK2,Skin - Sun Exposed (Lower leg),120.4,skin,98
Light,GRK2,Small Intestine - Terminal Ileum,123.8,small_intestine,99
Light,GRK2,Spleen,365.95,spleen,100
Light,GRK2,Stomach,62.91,stomach,98
Light,GRK2,Testis,59.46,testis,90
Light,GRK2,Thyroid,76.165,thyroid_gland,94
Light,GRK2,Uterus,90.22,uterus,94
Light,GRK2,Vagina,99.64,vagina,97
Light,GRK2,Whole Blood,314,NA,99
Light,RPS6KB2,Adipose - Subcutaneous,36.76,adipose_tissue,81
Light,RPS6KB2,Adipose - Visceral (Omentum),33.5,adipose_tissue,82
Light,RPS6KB2,Adrenal Gland,36.91,adrenal_gland,89
Light,RPS6KB2,Artery - Aorta,46.97,aorta,86
Light,RPS6KB2,Artery - Coronary,48.57,coronary_artery,89
Light,RPS6KB2,Artery - Tibial,50.37,NA,86
Light,RPS6KB2,Bladder,44.51,urinary_bladder,84
Light,RPS6KB2,Brain - Amygdala,13.56,amygdala,74
Light,RPS6KB2,Brain - Anterior cingulate cortex (BA24),14.65,brain,73
Light,RPS6KB2,Brain - Caudate (basal ganglia),14.48,brain,73
Light,RPS6KB2,Brain - Cerebellar Hemisphere,62.075,cerebellar_hemisphere,88
Light,RPS6KB2,Brain - Cerebellum,62.26,cerebellum,87
Light,RPS6KB2,Brain - Cortex,19.465,prefrontal_cortex,74
Light,RPS6KB2,Brain - Frontal Cortex (BA9),16.98,frontal_cortex,68
Light,RPS6KB2,Brain - Hippocampus,15,hippocampus,77
Light,RPS6KB2,Brain - Hypothalamus,14.59,brain,74
Light,RPS6KB2,Brain - Nucleus accumbens (basal ganglia),14.7,brain,71
Light,RPS6KB2,Brain - Putamen (basal ganglia),13.905,brain,77
Light,RPS6KB2,Brain - Spinal cord (cervical c-1),24.72,spinal_cord,84
Light,RPS6KB2,Brain - Substantia nigra,15.835,brain,79
Light,RPS6KB2,Breast - Mammary Tissue,41.13,breast,86
Light,RPS6KB2,Cervix - Ectocervix,56.88,ectocervix,89
Light,RPS6KB2,Cervix - Endocervix,51.86,uterine_cervix,86
Light,RPS6KB2,Colon - Sigmoid,41.04,colon,85
Light,RPS6KB2,Colon - Transverse,38.325,colon,88
Light,RPS6KB2,Esophagus - Gastroesophageal Junction,45.475,esophagus,88
Light,RPS6KB2,Esophagus - Mucosa,98.08,esophagus,97
Light,RPS6KB2,Esophagus - Muscularis,44.135,esophagus,88
Light,RPS6KB2,Fallopian Tube,51.44,fallopian_tube,89
Light,RPS6KB2,Heart - Atrial Appendage,19.99,heart,83
Light,RPS6KB2,Heart - Left Ventricle,15.33,heart,83
Light,RPS6KB2,Kidney - Cortex,26.05,kidney,88
Light,RPS6KB2,Liver,34.79,liver,96
Light,RPS6KB2,Lung,51,lung,85
Light,RPS6KB2,Minor Salivary Gland,48.78,salivary_gland,93
Light,RPS6KB2,Muscle - Skeletal,30.045,skeletal_muscle,87
Light,RPS6KB2,Nerve - Tibial,50.755,nerve,87
Light,RPS6KB2,Ovary,48.31,ovary,86
Light,RPS6KB2,Pancreas,24.615,pancreas,93
Light,RPS6KB2,Pituitary,58.54,pituitary_gland,92
Light,RPS6KB2,Prostate,71.325,prostate,95
Light,RPS6KB2,Skin - Not Sun Exposed (Suprapubic),139.5,skin,98
Light,RPS6KB2,Skin - Sun Exposed (Lower leg),147.4,skin,98
Light,RPS6KB2,Small Intestine - Terminal Ileum,46.44,small_intestine,91
Light,RPS6KB2,Spleen,70.385,spleen,89
Light,RPS6KB2,Stomach,47.52,stomach,95
Light,RPS6KB2,Testis,30.93,testis,71
Light,RPS6KB2,Thyroid,60.285,thyroid_gland,90
Light,RPS6KB2,Uterus,58.08,uterus,87
Light,RPS6KB2,Vagina,66.23,vagina,92
Light,RPS6KB2,Whole Blood,46.3,NA,89
Light,PAK1,Adipose - Subcutaneous,13.63,adipose_tissue,51
Light,PAK1,Adipose - Visceral (Omentum),14.01,adipose_tissue,56.00000000000001
Light,PAK1,Adrenal Gland,12.53,adrenal_gland,62
Light,PAK1,Artery - Aorta,21.6,aorta,67
Light,PAK1,Artery - Coronary,17.76,coronary_artery,61
Light,PAK1,Artery - Tibial,18.13,NA,61
Light,PAK1,Bladder,32.59,urinary_bladder,78
Light,PAK1,Brain - Amygdala,35.93,amygdala,93
Light,PAK1,Brain - Anterior cingulate cortex (BA24),66.71,brain,97
Light,PAK1,Brain - Caudate (basal ganglia),22.04,brain,83
Light,PAK1,Brain - Cerebellar Hemisphere,170.85,cerebellar_hemisphere,98
Light,PAK1,Brain - Cerebellum,138,cerebellum,96
Light,PAK1,Brain - Cortex,120.65,prefrontal_cortex,98
Light,PAK1,Brain - Frontal Cortex (BA9),166.9,frontal_cortex,99
Light,PAK1,Brain - Hippocampus,20.76,hippocampus,84
Light,PAK1,Brain - Hypothalamus,29.46,brain,89
Light,PAK1,Brain - Nucleus accumbens (basal ganglia),36.38,brain,89
Light,PAK1,Brain - Putamen (basal ganglia),16.395,brain,80
Light,PAK1,Brain - Spinal cord (cervical c-1),16.28,spinal_cord,74
Light,PAK1,Brain - Substantia nigra,15.295,brain,78
Light,PAK1,Breast - Mammary Tissue,17.17,breast,60
Light,PAK1,Cervix - Ectocervix,33.07,ectocervix,78
Light,PAK1,Cervix - Endocervix,30.19,uterine_cervix,72
Light,PAK1,Colon - Sigmoid,25.1,colon,74
Light,PAK1,Colon - Transverse,39.88,colon,89
Light,PAK1,Esophagus - Gastroesophageal Junction,32.425,esophagus,81
Light,PAK1,Esophagus - Mucosa,24.88,esophagus,78
Light,PAK1,Esophagus - Muscularis,31.295,esophagus,81
Light,PAK1,Fallopian Tube,29.46,fallopian_tube,72
Light,PAK1,Heart - Atrial Appendage,8.214,heart,61
Light,PAK1,Heart - Left Ventricle,2.426,heart,41
Light,PAK1,Kidney - Cortex,16.85,kidney,80
Light,PAK1,Liver,5.805,liver,62
Light,PAK1,Lung,21.46,lung,59
Light,PAK1,Minor Salivary Gland,28.23,salivary_gland,82
Light,PAK1,Muscle - Skeletal,23.22,skeletal_muscle,84
Light,PAK1,Nerve - Tibial,16.475,nerve,52
Light,PAK1,Ovary,38.7,ovary,81
Light,PAK1,Pancreas,11.79,pancreas,81
Light,PAK1,Pituitary,36.83,pituitary_gland,84
Light,PAK1,Prostate,29.24,prostate,77
Light,PAK1,Skin - Not Sun Exposed (Suprapubic),18.99,skin,65
Light,PAK1,Skin - Sun Exposed (Lower leg),20.07,skin,65
Light,PAK1,Small Intestine - Terminal Ileum,33.08,small_intestine,84
Light,PAK1,Spleen,31.02,spleen,74
Light,PAK1,Stomach,30.21,stomach,88
Light,PAK1,Testis,54.77,testis,88
Light,PAK1,Thyroid,48.275,thyroid_gland,87
Light,PAK1,Uterus,37.94,uterus,76
Light,PAK1,Vagina,37.06,vagina,79
Light,PAK1,Whole Blood,69.03,NA,94
Light,ATM,Adipose - Subcutaneous,9.8315,adipose_tissue,45
Light,ATM,Adipose - Visceral (Omentum),9.064,adipose_tissue,44
Light,ATM,Adrenal Gland,10.03,adrenal_gland,55.00000000000001
Light,ATM,Artery - Aorta,10.56,aorta,47
Light,ATM,Artery - Coronary,11.19,coronary_artery,46
Light,ATM,Artery - Tibial,9.695,NA,45
Light,ATM,Bladder,12.98,urinary_bladder,46
Light,ATM,Brain - Amygdala,3.75,amygdala,38
Light,ATM,Brain - Anterior cingulate cortex (BA24),3.2,brain,34
Light,ATM,Brain - Caudate (basal ganglia),4.8555,brain,40
Light,ATM,Brain - Cerebellar Hemisphere,18.2,cerebellar_hemisphere,55.00000000000001
Light,ATM,Brain - Cerebellum,18.12,cerebellum,56.00000000000001
Light,ATM,Brain - Cortex,4.341,prefrontal_cortex,34
Light,ATM,Brain - Frontal Cortex (BA9),4.423,frontal_cortex,34
Light,ATM,Brain - Hippocampus,4.924,hippocampus,45
Light,ATM,Brain - Hypothalamus,5.851,brain,42
Light,ATM,Brain - Nucleus accumbens (basal ganglia),5.124,brain,39
Light,ATM,Brain - Putamen (basal ganglia),3.7935,brain,38
Light,ATM,Brain - Spinal cord (cervical c-1),13.78,spinal_cord,70
Light,ATM,Brain - Substantia nigra,5.899,brain,48
Light,ATM,Breast - Mammary Tissue,8.9235,breast,43
Light,ATM,Cervix - Ectocervix,14.165,ectocervix,51
Light,ATM,Cervix - Endocervix,17.8,uterine_cervix,55.00000000000001
Light,ATM,Colon - Sigmoid,10.27,colon,48
Light,ATM,Colon - Transverse,7.6235,colon,41
Light,ATM,Esophagus - Gastroesophageal Junction,9.5955,esophagus,47
Light,ATM,Esophagus - Mucosa,5.109,esophagus,34
Light,ATM,Esophagus - Muscularis,8.839,esophagus,44
Light,ATM,Fallopian Tube,14.98,fallopian_tube,52
Light,ATM,Heart - Atrial Appendage,5.489,heart,48
Light,ATM,Heart - Left Ventricle,3.06,heart,45
Light,ATM,Kidney - Cortex,3.779,kidney,37
Light,ATM,Liver,4.285,liver,53
Light,ATM,Lung,12.78,lung,43
Light,ATM,Minor Salivary Gland,8.943,salivary_gland,45
Light,ATM,Muscle - Skeletal,2.9395,skeletal_muscle,44
Light,ATM,Nerve - Tibial,18.265,nerve,55.00000000000001
Light,ATM,Ovary,26.77,ovary,71
Light,ATM,Pancreas,9.226,pancreas,74
Light,ATM,Pituitary,21.39,pituitary_gland,69
Light,ATM,Prostate,9.997,prostate,42
Light,ATM,Skin - Not Sun Exposed (Suprapubic),6.709,skin,39
Light,ATM,Skin - Sun Exposed (Lower leg),6.545,skin,37
Light,ATM,Small Intestine - Terminal Ileum,11.94,small_intestine,50
Light,ATM,Spleen,26.195,spleen,70
Light,ATM,Stomach,7.3515,stomach,46
Light,ATM,Testis,9.298,testis,37
Light,ATM,Thyroid,13.72,thyroid_gland,47
Light,ATM,Uterus,17.56,uterus,53
Light,ATM,Vagina,11.15,vagina,44
Light,ATM,Whole Blood,5.523,NA,60
Light,SIK2,Adipose - Subcutaneous,51.305,adipose_tissue,89
Light,SIK2,Adipose - Visceral (Omentum),40.42,adipose_tissue,87
Light,SIK2,Adrenal Gland,13.745,adrenal_gland,67
Light,SIK2,Artery - Aorta,13.63,aorta,55.00000000000001
Light,SIK2,Artery - Coronary,17.01,coronary_artery,60
Light,SIK2,Artery - Tibial,18.7,NA,62
Light,SIK2,Bladder,15.85,urinary_bladder,52
Light,SIK2,Brain - Amygdala,7.337,amygdala,57.99999999999999
